"كيان2",-11400.0	
"اطلس2",-10200.0	
"عيار2",-10100.0	
"ياقوت2",-9599.039999999985	
"آكورد2",-9400.0	
"كمند2",-8799.119999999986	
"افران2",-8499.149999999987	
"امين يكم2",-6899.3099999999895	
"آگاس2",-6200.0	
"سرو2",-5800.0	
