"خودرو4",22973995436.0	
"خودرو4",15042462245.0	
"وامين4",9929005292.0	
"شتران4",5271093632.0	
"وتجارت",4011828005.0	
"شپنا4",3962409928.0	
"خساپا",3768781004.0	
"خودرو",3695050259.0	
"شپنا4",3635097999.0	
"فارس4",3592814371.0	
