"كيان2","1"	
"عيار2","1"	
"ياقوت2","1"	
"اطلس2","1"	
"كمند2","1"	
"افران2","1"	
"گوهر2","1"	
"نهال2","1"	
"غشاذر","10000"	
"ثفارس","10050"	
